category,company_name,product_name,crawl_date,가격요소주계약기준_계약체결비용지수_계약체결비용지수_남자,가격요소주계약기준_계약체결비용지수_계약체결비용지수_여자,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_최저보증이율,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_현재공시이율,가격요소주계약기준_금리부가방식_및_적용금리_금리확정형_확정이율,가격요소주계약기준_보장범위지수_보장범위지수_암입원,가격요소주계약기준_보장범위지수_보장범위지수_암진단,가격요소주계약기준_보험가격지수_보험가격지수_남자,가격요소주계약기준_보험가격지수_보험가격지수_여자,가격요소주계약기준_부가보험료지수_부가보험료지수_남자,가격요소주계약기준_부가보험료지수_부가보험료지수_여자,보장내용_및_보험료_구분_구분_구분,보장내용_및_보험료_급부명칭_급부명칭_급부명칭,보장내용_및_보험료_보험료_보험료_가입금액,보장내용_및_보험료_보험료_보험료_남자,보장내용_및_보험료_보험료_보험료_여자,보장내용_및_보험료_지급금액_지급금액_지급금액,보장내용_및_보험료_지급사유_지급사유_지급사유,보험회사명_보험회사명_보험회사명_보험회사명,상품명_상품명_상품명_상품명,상품운용_대표번호_대표번호_대표번호,상품운용_특이사항_특이사항_특이사항,상품운용_판매일자_판매일자_판매일자,상품운용_판매채널_판매채널_판매채널,상품특징_갱신주기_갱신주기_갱신주기,상품특징_상품특징_상품특징_상품특징,상품특징_유니버셜_유니버셜_유니버셜,상품특징_최저보증사항_최저사망보험_부과방식_최저사망보험_부과방식,상품특징_최저보증사항_최저사망보험금_최저사망보험금,상품특징_최저보증사항_최저해약보험_부과방식_최저해약보험_부과방식,상품특징_최저보증사항_최저해약보험금_최저해약보험금,상품특징_해약환급금_해약환급금_해약환급금
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,75.5 %,72.9 %,-,-,특약,"(무) 간편 4대질병 보장특약Ⅰ(E)(2종:100세만기형,표준형)",100만원 원,2520  원,"2,320  원",100만원(최초1회한),"암보장개시일 이후 암(유사암제외), 뇌졸중, 급성심근경색증으로 진단 확정받거나 장기요양상태보장개시일 이후 1~2등급의 장기요양등급으로 판정 확정시",DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",1588-3131,"1. 상품형태: 2종(일반형), 표준형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 표준형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무) 간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,순수보장
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,75.5 %,72.9 %,-,-,특약,"(무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)(2종:일반형,표준형)",1000만원 원,3100  원,"6,800  원","1,000만원(최초1회한)",장기요양상태보장개시일 이후 보험기간 중 피보험자가 최초로 “장기요양상태(1~2등급)”으로 판정되었을 경우,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",1588-3131,"1. 상품형태: 2종(일반형), 표준형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 표준형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무) 간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,순수보장
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,75.5 %,72.9 %,-,-,특약,"(무) 간편 암(유사암제외)진단특약Ⅰ(E)(2종:일반형,표준형)",1000만원 원,16650  원,"13,960  원","1,000만원(최초1회한)",암 보장개시일 이후 암 진단 확정시,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",1588-3131,"1. 상품형태: 2종(일반형), 표준형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 표준형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무) 간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,순수보장
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,75.5 %,72.9 %,-,-,특약,"(무) 간편 상급종합병원 입원특약Ⅰ(E)(2종:일반형,표준형)",10만원 원,12150  원,"11,840  원",1일당 10만원(1회 입원당 30일한도),질병 및 재해로 인하여 그 치료를 직접적인 목적으로 상급종합병원에 1일이상 입원하였을 때,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,표준형)",1588-3131,"1. 상품형태: 2종(일반형), 표준형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 표준형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무) 간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 표준형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 표준형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,순수보장
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,79.4 %,76.2 %,-,-,주계약,사망보험금,100만원 원,1720  원,"1,430  원",100만원,사망시,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",1588-3131,"1. 상품형태: 2종(일반형), 해약환급금 미지급형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 해약환급금 미지급형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,79.4 %,76.2 %,-,-,특약,"(무) 간편 4대질병 보장특약Ⅰ(E)(2종:100세만기형,해약환급금 미지급형)",100만원 원,2140  원,"2,010  원",100만원(최초1회한),"암보장개시일 이후 암(유사암제외), 뇌졸중, 급성심근경색증으로 진단 확정받거나 장기요양상태보장개시일 이후 1~2등급의 장기요양등급으로 판정 확정시",DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",1588-3131,"1. 상품형태: 2종(일반형), 해약환급금 미지급형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 해약환급금 미지급형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,79.4 %,76.2 %,-,-,특약,"(무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)(2종:일반형,해약환급금 미지급형)",1000만원 원,2400  원,"5,200  원","1,000만원(최초1회한)",장기요양상태보장개시일 이후 보험기간 중 피보험자가 최초로 “장기요양상태(1~2등급)”으로 판정되었을 경우,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",1588-3131,"1. 상품형태: 2종(일반형), 해약환급금 미지급형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 해약환급금 미지급형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,79.4 %,76.2 %,-,-,특약,"(무) 간편 암(유사암제외)진단특약Ⅰ(E)(2종:일반형,해약환급금 미지급형)",1000만원 원,14140  원,"12,540  원","1,000만원(최초1회한)",암 보장개시일 이후 암 진단 확정시,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",1588-3131,"1. 상품형태: 2종(일반형), 해약환급금 미지급형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 해약환급금 미지급형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,79.4 %,76.2 %,-,-,특약,"(무) 간편 상급종합병원 입원특약Ⅰ(E)(2종:일반형,해약환급금 미지급형)",10만원 원,10080  원,"10,130  원",1일당 10만원(1회 입원당 30일한도),질병 및 재해로 인하여 그 치료를 직접적인 목적으로 상급종합병원에 1일이상 입원하였을 때,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(2종:일반형,해약환급금 미지급형)",1588-3131,"1. 상품형태: 2종(일반형), 해약환급금 미지급형 2. 보험기간: 100세만기 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 85세 (납입기간별 상이) 5. 보험가격지수 예시기준: 2종(일반형), 해약환급금 미지급형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 2종(100세만기형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 2종(일반형), 해약환급금 미지급형, 100세만기, 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(1종:무사고만기연장형,표준형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,77.3 %,71.5 %,-,-,주계약,사망보험금,100만원 원,1580  원,"1,250  원",100만원,사망시,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(1종:무사고만기연장형,표준형)",1588-3131,"1. 상품형태: 1종(무사고만기연장형), 표준형 2. 보험기간: 85세만기(추가15년연장) 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 75세 (납입기간별 상이) 5. 보험가격지수 예시기준: 1종(무사고만기연장형), 표준형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 1종(85세만기형), 표준형, 85세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,순수보장
정기보험,DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(1종:무사고만기연장형,표준형)",2025-09-25 16:50:26,-,-,-,-,3.00 %,,,77.3 %,71.5 %,-,-,특약,"(무) 간편 4대질병 보장특약Ⅰ(E)(1종:85세만기형,표준형)",100만원 원,2400  원,"2,030  원",100만원(최초1회한),"암보장개시일 이후 암(유사암제외), 뇌졸중, 급성심근경색증으로 진단 확정받거나 장기요양상태보장개시일 이후 1~2등급의 장기요양등급으로 판정 확정시",DB생명,"(무) 간편한(355) 건강100 내가고른 통합보험(2505)(1종:무사고만기연장형,표준형)",1588-3131,"1. 상품형태: 1종(무사고만기연장형), 표준형 2. 보험기간: 85세만기(추가15년연장) 3. 납입주기: 월납 4. 가입연령: 15세 ~ 최고 75세 (납입기간별 상이) 5. 보험가격지수 예시기준: 1종(무사고만기연장형), 표준형, 20년납, 가입금액 10,000만원 6. 보험료 예시기준 - 주계약: 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 100만원 - 선택특약: (무)간편 4대질병 보장특약Ⅰ(E)의 경우 1종(85세만기형), 표준형, 85세만기, 40세, 20년납, 가입금액 100만원  (무) 간편 장기요양(1~2등급) 보장특약Ⅰ(E)의 경우 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 1,000만원  (무) 간편 암(유사암제외)진단특약Ⅰ(E)의 경우 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 1,000만원  (무) 간편 상급종합병원 입원특약Ⅰ(E)의 경우 1종(무사고만기연장형), 표준형, 85세만기(추가15년연장), 40세, 20년납, 가입금액 10만원 ※기타 자세한 사항은 상품요약서 참조",2025-08-01,대면채널  TM,비갱신형,기본형,비유니버셜,-,-,-,-,순수보장
